INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (0, 205, 1, '2024-02-13', 'recebido', 1710);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4452, 409, 1, '2024-07-08', 'pagamento pendente', 643);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4453, 345, 1, '2024-05-11', 'item enviado', 400);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4453, 87, 1, '2024-05-11', 'item enviado', 400);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4454, 359, 1, '2024-07-27', 'recebido', 205);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4455, 374, 1, '2024-03-06', 'pago', 815);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4456, 437, 1, '2024-01-02', 'item enviado', 461);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4456, 18, 2, '2024-01-02', 'item enviado', 461);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4457, 169, 1, '2024-08-21', 'recebido', 910);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4457, 474, 1, '2024-08-21', 'recebido', 910);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4457, 467, 1, '2024-08-21', 'recebido', 910);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4457, 195, 1, '2024-08-21', 'recebido', 910);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4458, 448, 2, '2024-01-03', 'pagamento pendente', 513);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4458, 130, 1, '2024-01-03', 'pagamento pendente', 513);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4459, 523, 1, '2024-01-26', 'item enviado', 672);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4459, 32, 1, '2024-01-26', 'item enviado', 672);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4460, 181, 2, '2024-05-02', 'pago', 1376);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4460, 309, 1, '2024-05-02', 'pago', 1376);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4461, 138, 1, '2024-03-18', 'pago', 660);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4461, 200, 2, '2024-03-18', 'pago', 660);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4462, 499, 1, '2024-01-27', 'pagamento pendente', 685);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4462, 227, 3, '2024-01-27', 'pagamento pendente', 685);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4463, 85, 1, '2024-02-23', 'item enviado', 1711);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4463, 527, 1, '2024-02-23', 'item enviado', 1711);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4463, 363, 1, '2024-02-23', 'item enviado', 1711);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4463, 436, 3, '2024-02-23', 'item enviado', 1711);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4464, 287, 1, '2024-08-26', 'recebido', 101);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4464, 285, 1, '2024-08-26', 'recebido', 101);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4464, 248, 1, '2024-08-26', 'recebido', 101);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4464, 336, 1, '2024-08-26', 'recebido', 101);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4465, 353, 2, '2024-03-15', 'pago', 617);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4465, 124, 1, '2024-03-15', 'pago', 617);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4466, 502, 1, '2024-04-27', 'item enviado', 1405);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4467, 48, 1, '2024-05-20', 'recebido', 1307);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4468, 4, 1, '2024-06-07', 'recebido', 679);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4469, 420, 1, '2024-08-25', 'pago', 1769);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4469, 303, 1, '2024-08-25', 'pago', 1769);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4469, 381, 1, '2024-08-25', 'pago', 1769);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4469, 344, 1, '2024-08-25', 'pago', 1769);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4469, 320, 3, '2024-08-25', 'pago', 1769);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4470, 512, 1, '2024-06-22', 'pago', 143);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4470, 229, 3, '2024-06-22', 'pago', 143);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4471, 291, 1, '2024-07-06', 'pagamento pendente', 1356);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4471, 87, 1, '2024-07-06', 'pagamento pendente', 1356);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4472, 502, 2, '2024-06-13', 'pago', 871);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4472, 268, 3, '2024-06-13', 'pago', 871);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4473, 109, 2, '2024-02-08', 'item enviado', 1109);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4473, 87, 1, '2024-02-08', 'item enviado', 1109);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4473, 341, 1, '2024-02-08', 'item enviado', 1109);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4474, 324, 1, '2024-08-02', 'pagamento pendente', 455);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4474, 269, 1, '2024-08-02', 'pagamento pendente', 455);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4475, 273, 3, '2024-07-02', 'pagamento pendente', 160);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4475, 254, 1, '2024-07-02', 'pagamento pendente', 160);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4475, 343, 1, '2024-07-02', 'pagamento pendente', 160);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4476, 311, 2, '2024-01-08', 'item enviado', 655);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4476, 410, 1, '2024-01-08', 'item enviado', 655);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4477, 405, 1, '2024-03-10', 'recebido', 837);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4478, 500, 2, '2024-06-04', 'recebido', 1898);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4478, 360, 1, '2024-06-04', 'recebido', 1898);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4478, 169, 1, '2024-06-04', 'recebido', 1898);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4478, 351, 1, '2024-06-04', 'recebido', 1898);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4479, 43, 1, '2024-03-07', 'item enviado', 1697);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4480, 410, 1, '2024-02-12', 'item enviado', 799);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4480, 113, 1, '2024-02-12', 'item enviado', 799);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4481, 86, 2, '2024-03-23', 'pagamento pendente', 373);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4482, 62, 3, '2024-07-19', 'recebido', 531);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4482, 59, 3, '2024-07-19', 'recebido', 531);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4482, 191, 1, '2024-07-19', 'recebido', 531);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4483, 76, 1, '2024-08-07', 'item enviado', 411);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4484, 339, 2, '2024-05-14', 'pagamento pendente', 1364);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4484, 132, 1, '2024-05-14', 'pagamento pendente', 1364);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4484, 109, 2, '2024-05-14', 'pagamento pendente', 1364);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4484, 300, 2, '2024-05-14', 'pagamento pendente', 1364);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4484, 381, 1, '2024-05-14', 'pagamento pendente', 1364);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4485, 72, 1, '2024-08-18', 'pago', 74);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4486, 529, 1, '2024-05-13', 'pagamento pendente', 142);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4487, 462, 1, '2024-06-07', 'item enviado', 1329);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4487, 338, 1, '2024-06-07', 'item enviado', 1329);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4488, 342, 1, '2024-02-25', 'recebido', 627);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4488, 311, 2, '2024-02-25', 'recebido', 627);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4488, 89, 1, '2024-02-25', 'recebido', 627);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4488, 179, 2, '2024-02-25', 'recebido', 627);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4489, 43, 3, '2024-08-21', 'recebido', 838);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4489, 338, 1, '2024-08-21', 'recebido', 838);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4489, 522, 2, '2024-08-21', 'recebido', 838);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4489, 340, 1, '2024-08-21', 'recebido', 838);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4490, 383, 1, '2024-08-02', 'pago', 1484);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4490, 207, 3, '2024-08-02', 'pago', 1484);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4490, 185, 1, '2024-08-02', 'pago', 1484);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4491, 239, 1, '2024-04-29', 'pagamento pendente', 224);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4492, 47, 2, '2024-06-06', 'pago', 1416);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4492, 291, 1, '2024-06-06', 'pago', 1416);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4492, 7, 3, '2024-06-06', 'pago', 1416);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4492, 55, 3, '2024-06-06', 'pago', 1416);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4493, 61, 1, '2024-07-25', 'pagamento pendente', 776);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4493, 500, 1, '2024-07-25', 'pagamento pendente', 776);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4494, 132, 1, '2024-04-26', 'pago', 630);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4495, 208, 1, '2024-04-25', 'pago', 1310);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4495, 124, 2, '2024-04-25', 'pago', 1310);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4495, 512, 2, '2024-04-25', 'pago', 1310);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4496, 20, 1, '2024-07-26', 'recebido', 1139);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4496, 7, 1, '2024-07-26', 'recebido', 1139);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4497, 377, 2, '2024-07-01', 'recebido', 1841);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4497, 502, 1, '2024-07-01', 'recebido', 1841);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4497, 77, 1, '2024-07-01', 'recebido', 1841);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4498, 12, 2, '2024-01-01', 'item enviado', 1815);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4499, 89, 1, '2024-06-10', 'item enviado', 772);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4500, 456, 1, '2024-04-02', 'item enviado', 1657);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4500, 65, 2, '2024-04-02', 'item enviado', 1657);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4501, 426, 1, '2024-03-07', 'item enviado', 398);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4502, 325, 3, '2024-02-29', 'item enviado', 321);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4502, 410, 1, '2024-02-29', 'item enviado', 321);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4502, 49, 1, '2024-02-29', 'item enviado', 321);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4503, 433, 1, '2024-02-04', 'pagamento pendente', 984);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4504, 481, 1, '2024-08-23', 'item enviado', 1586);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4504, 195, 3, '2024-08-23', 'item enviado', 1586);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4505, 535, 1, '2024-02-19', 'pago', 664);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4505, 320, 2, '2024-02-19', 'pago', 664);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4506, 103, 1, '2024-01-19', 'recebido', 891);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4507, 282, 2, '2024-01-01', 'pagamento pendente', 1398);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4508, 113, 1, '2024-08-10', 'recebido', 1576);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4509, 203, 1, '2024-06-24', 'item enviado', 1710);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4510, 112, 2, '2024-04-06', 'pagamento pendente', 1784);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4510, 182, 1, '2024-04-06', 'pagamento pendente', 1784);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4511, 448, 1, '2024-08-10', 'pago', 615);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4512, 442, 2, '2024-02-16', 'recebido', 1848);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4512, 344, 1, '2024-02-16', 'recebido', 1848);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4512, 442, 2, '2024-02-16', 'recebido', 1848);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4512, 25, 2, '2024-02-16', 'recebido', 1848);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4512, 191, 1, '2024-02-16', 'recebido', 1848);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4513, 61, 1, '2024-01-04', 'pago', 746);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4513, 232, 1, '2024-01-04', 'pago', 746);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4513, 396, 1, '2024-01-04', 'pago', 746);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4514, 21, 1, '2024-03-10', 'item enviado', 218);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4514, 139, 2, '2024-03-10', 'item enviado', 218);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4515, 255, 1, '2024-03-26', 'item enviado', 596);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4515, 381, 1, '2024-03-26', 'item enviado', 596);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4515, 222, 1, '2024-03-26', 'item enviado', 596);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4516, 172, 1, '2024-04-09', 'pagamento pendente', 1979);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4516, 188, 1, '2024-04-09', 'pagamento pendente', 1979);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4517, 361, 1, '2024-01-19', 'pago', 1967);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4517, 107, 3, '2024-01-19', 'pago', 1967);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4517, 481, 1, '2024-01-19', 'pago', 1967);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4517, 358, 3, '2024-01-19', 'pago', 1967);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4518, 52, 2, '2024-06-23', 'recebido', 898);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4519, 257, 1, '2024-04-08', 'pago', 377);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4519, 97, 1, '2024-04-08', 'pago', 377);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4519, 282, 1, '2024-04-08', 'pago', 377);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4519, 466, 3, '2024-04-08', 'pago', 377);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4519, 468, 1, '2024-04-08', 'pago', 377);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4520, 195, 1, '2024-02-03', 'recebido', 677);
INSERT INTO PEDIDOS (id, id_item, quantidade, data, status, id_usuario) VALUES (4521, 213, 1, '2024-07-28', 'pago', 1884);
